date,cash,position_value,total_value,position_count,return,cum_return
2024-07-24,901091.5303258908,99616.12284069098,1000707.6531665818,1,-0.001532071951952707,0.0007076531665815011
2024-07-25,901091.5303258908,97888.67562380037,998980.2059496911,1,-0.001726225647844748,-0.001019794050309164
2024-07-26,901091.5303258908,99616.12284069098,1000707.6531665818,1,0.001729210655629032,0.0007076531665815011
2024-07-29,901091.5303258908,97696.73704414586,998788.2673700366,1,-0.0019180284976052508,-0.0012117326299636577
2024-07-30,800961.5003258907,196737.0441458733,997698.544471764,2,-0.0010910449530429078,-0.0023014555282362403
2024-07-31,800961.5003258907,203078.59471793874,1004040.0950438294,2,0.006356179035444942,0.004040095043829073
2024-08-01,800961.5003258907,203749.75331203808,1004711.2536379287,2,0.0006684579604065988,0.00471125363792857
2024-08-02,800961.5003258907,194323.6570727863,995285.157398677,2,-0.009381895748774682,-0.004714842601323155
2024-08-05,800961.5003258907,186869.47662308378,987830.9769489745,2,-0.007489492226715244,-0.01216902305102563
2024-08-06,800961.5003258907,187841.25715034446,988802.7574762352,2,0.000983751825906598,-0.011197242523764972
2024-08-07,800961.5003258907,185507.12614722026,986468.626473111,2,-0.0023605627972576038,-0.013531373526889157
2024-08-08,889816.2802107276,94899.98384108648,984716.2640518141,1,-0.0017763995471017369,-0.015283735948186106
2024-08-09,889816.2802107276,95141.61596650971,984957.8961772373,1,0.0002453824865540355,-0.015042103822762831
2024-08-12,889816.2802107276,94537.72354729488,984354.0037580224,1,-0.0006131149580693718,-0.0156459962419776
2024-08-13,889816.2802107276,96054.21879168905,985870.4990024166,1,0.0015405994577200044,-0.014129500997583477
2024-08-14,889816.2802107276,94926.85273217164,984743.1329428992,1,-0.0011435234756067558,-0.015256867057100942
2024-08-15,889816.2802107276,95879.85284115035,985696.133051878,1,0.0009677651735744419,-0.014303866948122246
2024-08-16,889816.2802107276,97195.11324392067,987011.3934546483,1,0.0013343467207262982,-0.012988606545351833
2024-08-19,889816.2802107276,96913.27172904133,986729.551939769,1,-0.00028555041689326544,-0.013270448060231255
2024-08-20,889816.2802107276,96094.61607548842,985910.896286216,1,-0.0008296656889860143,-0.014089103713784246
2024-08-21,889816.2802107276,94363.16970241294,984179.4499131405,1,-0.0017561895092118585,-0.015820550086859786
2024-08-22,889816.2802107276,95396.58859030389,985212.8688010315,1,0.0010500309552106124,-0.014787131198968795
2024-08-23,889816.2802107276,93947.171626451,983763.4518371786,1,-0.0014711713678859928,-0.016236548162821718
2024-08-26,889816.2802107276,93302.8819234368,983119.1621341644,1,-0.0006549233983138558,-0.01688083786583594
2024-08-27,889816.2802107276,94645.01121729228,984461.2914280199,1,0.0013651745846781083,-0.015538708571980364
2024-08-28,889816.2802107276,94819.56506217424,984635.8452729018,1,0.00017730899772483433,-0.0153641547270984
2024-08-29,889816.2802107276,96483.74526036519,986300.0254710928,1,0.0016901478919140178,-0.013699974528907477
2024-08-30,889816.2802107276,100724.70848192644,990540.9886926541,1,0.004299871349527473,-0.009459011307346055
2024-09-02,889816.2802107276,93598.25183103037,983414.532041758,1,-0.007194509598539511,-0.016585467958242117
2024-09-03,889816.2802107276,94322.96031295681,984139.2405236844,1,0.0007369308245037676,-0.0158607594763156
2024-09-04,889816.2802107276,90390.51960301683,980206.7998137444,1,-0.003995817408771862,-0.019793200186255633
2024-09-05,889816.2802107276,91128.75647765747,980945.0366883851,1,0.000753144004694617,-0.019054963311615047
2024-09-06,977562.0075294941,0.0,977562.0075294941,0,-0.0034487448657795072,-0.02243799247050604
2024-09-09,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-10,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-11,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-12,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-13,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-18,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-19,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-20,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-23,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-24,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-25,977562.0075294941,0.0,977562.0075294941,0,0.0,-0.02243799247050604
2024-09-26,877431.9775294941,100000.00000000001,977431.9775294941,1,-0.00013301458014780554,-0.022568022470506044
2024-09-27,877431.9775294941,106217.61658031089,983649.594109805,1,0.006361175737288782,-0.016350405890195208
2024-09-30,877431.9775294941,116925.73402417962,994357.7115536737,1,0.01088610975696036,-0.005642288446326416
2024-10-08,1002532.3477885615,0.0,1002532.3477885615,0,0.008221021610135715,0.0025323477885614842
2024-10-09,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-10,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-11,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-14,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-15,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-16,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-17,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-18,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-21,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-22,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-23,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-24,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-25,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-28,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-29,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-30,1002532.3477885615,0.0,1002532.3477885615,0,0.0,0.0025323477885614842
2024-10-31,902402.3177885615,100000.00000000001,1002402.3177885615,1,-0.00012970155056524213,0.002402317788561481
2024-11-01,902402.3177885615,92298.35934953461,994700.6771380961,1,-0.007683183202784605,-0.005299322861903932
2024-11-04,902402.3177885615,94337.40176016807,996739.7195487295,1,0.002049905521829931,-0.0032602804512705807
2024-11-05,902402.3177885615,103737.6407953352,1006139.9585838966,1,0.009430986696730592,0.006139958583896377
2024-11-06,902402.3177885615,114155.5901633407,1016557.9079519021,1,0.010354373940846484,0.016557907951901818
2024-11-07,902402.3177885615,109059.79500923546,1011462.112797797,1,-0.00501279377617736,0.011462112797796742
2024-11-08,902402.3177885615,111891.99956539061,1014294.3173539521,1,0.002800109386520644,0.014294317353951813
2024-11-11,902402.3177885615,108380.71782985044,1010783.0356184118,1,-0.00346179770059285,0.01078303561841154
2024-11-12,902402.3177885615,105548.51327369528,1007950.8310622567,1,-0.0028019905918013066,0.00795083106225647
2024-11-13,902402.3177885615,103623.55582919852,1006025.87361776,1,-0.0019097731607284896,0.006025873617759858
2024-11-14,902402.3177885615,100566.80308572671,1002969.1208742881,1,-0.003038443467144214,0.0029691208742879116
2024-11-15,902402.3177885615,94111.04270037306,996513.3604889346,1,-0.006436649195865618,-0.003486639511065648
2024-11-18,902402.3177885615,90487.48687117455,992889.804659736,1,-0.003636234066566546,-0.007110195340264247
2024-11-19,902402.3177885615,92752.88834160299,995155.2061301644,1,0.0022816242646430673,-0.004844793869835828
2024-11-20,902402.3177885615,96262.35920466483,998664.6769932263,1,0.003526556301412631,-0.0013353230067738586
2024-11-21,902402.3177885615,94790.11987975807,997192.4376683196,1,-0.001474207868590427,-0.0028075623316805576
2024-11-22,902402.3177885615,91280.64901669626,993682.9668052577,1,-0.0035193516622206156,-0.006317033194742416
2024-11-25,902402.3177885615,91507.00807649127,993909.3258650528,1,0.00022779806775075073,-0.006090674134947349
2024-11-26,902402.3177885615,90826.12002462787,993228.4378131893,1,-0.0006850605323285297,-0.006771562186810742
2024-11-27,902402.3177885615,91733.36713628627,994135.6849248477,1,0.0009134324764763502,-0.005864315075152282
2024-11-28,702142.2577885614,292638.8033754663,994781.0611640278,3,0.0006491832543249476,-0.005218938835972242
2024-11-29,702142.2577885614,301071.1973061809,1003213.4550947424,3,0.008476632959666164,0.003213455094742468
2024-12-02,702142.2577885614,310275.2733278298,1012417.5311163912,3,0.00917459387621511,0.012417531116391212
2024-12-03,822353.5216595291,210727.20213157302,1033080.7237911021,2,0.0204097539203274,0.03308072379110216
2024-12-04,822353.5216595291,206183.79082173965,1028537.3124812688,2,-0.004397924775094375,0.028537312481268895
2024-12-05,822353.5216595291,207531.34186734463,1029884.8635268738,2,0.0013101625281382034,0.029884863526873806
2024-12-06,822353.5216595291,209309.5960616369,1031663.117721166,2,0.0017266533932760453,0.031663117721166145
2024-12-09,822353.5216595291,202917.87553318002,1025271.3971927091,2,-0.006195550096406932,0.02527139719270921
2024-12-10,822353.5216595291,214057.15727702947,1036410.6789365585,2,0.010864715210382236,0.03641067893655858
2024-12-11,943893.9418714992,99433.1969142733,1043327.1387857725,1,0.006673474125441059,0.043327138785772545
2024-12-12,943893.9418714992,102265.40147042848,1046159.3433419276,1,0.0027145891742557104,0.04615934334192762
2024-12-13,943893.9418714992,99206.83785447829,1043100.7797259775,1,-0.0029236116232348452,0.04310077972597748
2024-12-16,943893.9418714992,102604.0346238818,1046497.976495381,1,0.0032568250694779977,0.04649797649538101
2024-12-17,943893.9418714992,98187.31664916158,1042081.2585206608,1,-0.004220474452813927,0.04208125852066069
2024-12-18,943893.9418714992,98754.11973488829,1042648.0616063875,1,0.0005439144798855544,0.042648061606387344
2024-12-19,943893.9418714992,98301.40161529827,1042195.3434867974,1,-0.000434200317691702,0.04219534348679721
2024-12-20,943893.9418714992,101472.23932490675,1045366.1811964059,1,0.0030424600622374065,0.045366181196405675
2024-12-23,943893.9418714992,95356.92296548477,1039250.864836984,1,-0.005849927488971396,0.03925086483698381
2024-12-24,943893.9418714992,93317.88055485133,1037211.8224263506,1,-0.001962030997157971,0.03721182242635046
2024-12-25,943893.9418714992,90599.76096483287,1034493.702836332,1,-0.0026206022060759615,0.03449370283633191
2024-12-26,943893.9418714992,92865.16243526131,1036759.1043067605,1,0.0021898649206053555,0.036759104306760326
2024-12-27,943893.9418714992,102151.31650429178,1046045.2583757909,1,0.008956906219058203,0.046045258375790654
2024-12-30,1049313.6534967571,0.0,1049313.6534967571,0,0.0031245255353875567,0.04931365349675687
2024-12-31,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-02,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-03,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-06,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-07,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-08,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-09,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-10,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-13,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-14,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-15,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-16,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-17,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-20,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-21,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-22,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-23,1049313.6534967571,0.0,1049313.6534967571,0,0.0,0.04931365349675687
2025-01-24,949183.6234967571,100000.0,1049183.6234967571,1,-0.0001239190966082493,0.04918362349675687
2025-01-27,949183.6234967571,97837.28115345004,1047020.9046502071,1,-0.0020613349256652924,0.04702090465020703
2025-02-05,949183.6234967571,94644.69618949536,1043828.3196862525,1,-0.003049208425328631,0.04382831968625234
2025-02-06,949183.6234967571,95159.62924819773,1044343.2527449549,1,0.0004933120217098796,0.044343252744954764
2025-02-07,949183.6234967571,95571.57569515961,1044755.1991919167,1,0.00039445502796042753,0.04475519919191662
2025-02-10,949183.6234967571,94644.69618949536,1043828.3196862525,1,-0.000887173862720303,0.04382831968625234
2025-02-11,949183.6234967571,96086.50875386198,1045270.1322506191,1,0.001381273660787441,0.045270132250619044
2025-02-12,949183.6234967571,96292.48197734293,1045476.1054741001,1,0.00019705262508318278,0.04547610547409997
2025-02-13,949183.6234967571,93202.88362512873,1042386.5071218859,1,-0.0029552070449406775,0.04238650712188585
2025-02-14,949183.6234967571,91864.05767250256,1041047.6811692597,1,-0.0012843853440915876,0.04104768116925972
2025-02-17,949183.6234967571,94438.72296601441,1043622.3464627715,1,0.0024731482909794433,0.04362234646277163
2025-02-18,949183.6234967571,92481.9773429454,1041665.6008397025,1,-0.0018749556577637438,0.0416656008397025
2025-02-19,949183.6234967571,91761.07106076209,1040944.6945575192,1,-0.0006920707390185576,0.040944694557519146
2025-02-20,949183.6234967571,93408.85684860968,1042592.4803453668,1,0.0015829715031574487,0.04259248034536656
2025-02-21,949183.6234967571,96395.46858908341,1045579.0920858405,1,0.0028646012672990384,0.04557909208584032
2025-02-24,949183.6234967571,93820.80329557156,1043004.4267923287,1,-0.0024624299711039077,0.04300442679232863
2025-02-25,949183.6234967571,91452.11122554068,1040635.7347222978,1,-0.002271027820385796,0.040635734722297645
2025-02-26,949183.6234967571,92378.99073120493,1041562.6142279621,1,0.0008906858324557732,0.041562614227961925
2025-02-27,949183.6234967571,91555.09783728115,1040738.7213340383,1,-0.000791016193044225,0.04073872133403822
2025-02-28,949183.6234967571,90113.28527291451,1039296.9087696716,1,-0.0013853741912461803,0.03929690876967151
2025-03-03,849053.5934967571,191143.15139031922,1040196.7448870763,2,0.0008658123677764973,0.04019674488707614
2025-03-04,849053.5934967571,184799.4968266582,1033853.0903234154,2,-0.006098514146330669,0.0338530903234151
2025-03-05,937006.3937522802,92996.91040164776,1030003.304153928,1,-0.0037237265192902047,0.0300033041539276
2025-03-06,937006.3937522802,92996.91040164776,1030003.304153928,1,0.0,0.0300033041539276
2025-03-07,937006.3937522802,91246.13800205971,1028252.5317543398,1,-0.001699773575994712,0.028252531754339616
2025-03-10,937006.3937522802,95468.58908341914,1032474.9828356993,1,0.004106433926455155,0.03247498283569894
2025-03-11,937006.3937522802,94026.77651905252,1031033.1702713327,1,-0.0013964624696345407,0.031033170271332233
2025-03-12,937006.3937522802,100205.97322348093,1037212.3669757611,1,0.0059932084462446245,0.03721236697576069
2025-03-13,937006.3937522802,96292.48197734293,1033298.8757296231,1,-0.0037730857929786366,0.033298875729622646
2025-03-14,937006.3937522802,96395.46858908341,1033401.8623413636,1,9.966778650349895e-05,0.03340186234136322
2025-03-17,937006.3937522802,96086.50875386198,1033092.9025061422,1,-0.00029897356147723375,0.03309290250614172
2025-03-18,937006.3937522802,97631.3079299691,1034637.7016822493,1,0.0014953148669976102,0.03463770168224878
2025-03-19,937006.3937522802,94747.68280123582,1031754.076553516,1,-0.002787086845999154,0.031754076553515365
2025-03-20,937006.3937522802,95262.6158599382,1032269.0096122184,1,0.0004990850730848262,0.03226900961221757
2025-03-21,937006.3937522802,94541.70957775488,1031548.103330035,1,-0.0006983705559989728,0.031548103330034216
2025-03-24,937006.3937522802,94335.73635427393,1031342.1301065541,1,-0.0001996738909372242,0.03134213010655329
2025-03-25,1031330.7803022286,0.0,1031330.7803022286,0,-1.1004887703336408e-05,0.0313307803022278
2025-03-26,1031330.7803022286,0.0,1031330.7803022286,0,0.0,0.0313307803022278
2025-03-27,1031330.7803022286,0.0,1031330.7803022286,0,0.0,0.0313307803022278
2025-03-28,1031330.7803022286,0.0,1031330.7803022286,0,0.0,0.0313307803022278
2025-03-31,931200.7503022286,100000.0,1031200.7503022286,1,-0.00012607982083301383,0.031200750302227798
2025-04-01,931200.7503022286,101535.08771929826,1032735.8380215268,1,0.0014886410030716668,0.03273583802152591
2025-04-02,931200.7503022286,101754.38596491229,1032955.1362671409,1,0.00021234689214821856,0.03295513626713986
2025-04-03,931200.7503022286,101315.78947368423,1032516.5397759129,1,-0.000424603621037134,0.03251653977591196
2025-04-07,931200.7503022286,91118.4210526316,1022319.1713548602,1,-0.00987622767114782,0.02231917135485939
2025-04-08,1015983.4813877549,0.0,1015983.4813877549,0,-0.006197369808402131,0.015983481387754184
2025-04-09,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-10,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-11,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-14,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-15,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-16,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-17,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-18,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-21,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-22,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-23,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-24,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-25,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-28,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-29,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-04-30,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-06,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-07,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-08,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-09,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-12,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-13,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-14,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-15,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-16,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-19,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-20,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-21,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-22,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-23,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-26,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-27,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-28,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-29,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-05-30,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-03,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-04,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-05,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-06,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-09,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-10,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-11,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-12,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-13,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-16,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-17,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-18,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-19,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-20,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-23,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-24,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-25,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-26,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-27,1015983.4813877549,0.0,1015983.4813877549,0,0.0,0.015983481387754184
2025-06-30,915853.4513877549,100000.0,1015853.4513877549,1,-0.00012798436429539706,0.01585345138775418
2025-07-01,915853.4513877549,100240.19215372298,1016093.6435414779,1,0.000236443704940692,0.01609364354147713
2025-07-02,915853.4513877549,98799.0392313851,1014652.49061914,1,-0.0014183268751833955,0.014652490619139202
2025-07-03,915853.4513877549,99119.29543634909,1014972.746824104,1,0.00031563141856438826,0.014972746824103211
2025-07-04,915853.4513877549,96797.43795036028,1012650.8893381151,1,-0.002287605744345389,0.012650889338114313
2025-07-07,915853.4513877549,96477.18174539632,1012330.6331331512,1,-0.00031625529423395804,0.012330633133150304
2025-07-08,915853.4513877549,97197.75820656525,1013051.2095943202,1,0.0007117995223939744,0.01305120959431938
2025-07-09,915853.4513877549,95516.4131305044,1011369.8645182593,1,-0.0016596841898388615,0.011369864518258499
2025-07-10,915853.4513877549,95836.66933546838,1011690.1207232233,1,0.0003166558706162448,0.011690120723222508
2025-07-11,915853.4513877549,96797.43795036028,1012650.8893381151,1,0.0009496668942512443,0.012650889338114313
2025-07-14,915853.4513877549,97117.69415532427,1012971.1455430791,1,0.00031625529423395804,0.012971145543078322
2025-07-15,915853.4513877549,96397.11769415531,1012250.5690819102,1,-0.0007113494439988655,0.012250569081909468
2025-07-16,915853.4513877549,96557.24579663732,1012410.6971843923,1,0.0001581901827205634,0.012410697184391584
2025-07-17,915853.4513877549,97037.63010408326,1012891.0814918381,1,0.00047449548763345284,0.012891081491837486
2025-07-18,915853.4513877549,98879.10328262609,1014732.554670381,1,0.0018180367190425706,0.014732554670380482
2025-07-21,915853.4513877549,98879.10328262609,1014732.554670381,1,0.0,0.014732554670380482
2025-07-22,915853.4513877549,103843.07445956767,1019696.5258473225,1,0.004891900978336139,0.019696525847322066
2025-07-23,915853.4513877549,100480.38430744596,1016333.8356952008,1,-0.0032977362057082793,0.016333835695200305
2025-07-24,915853.4513877549,100960.7686148919,1016814.2200026468,1,0.0004726638930774296,0.016814220002646207
2025-07-25,915853.4513877549,100000.0,1015853.4513877549,1,-0.000944881174940071,0.015853451387754403
2025-07-28,915853.4513877549,100560.44835868695,1016413.8997464419,1,0.000551701978195096,0.016413899746441363
2025-07-29,915853.4513877549,99839.87189751802,1015693.3232852729,1,-0.0007089399912266758,0.01569332328527251
2025-07-30,915853.4513877549,98158.52682145717,1014011.9782092121,1,-0.0016553668686356549,0.014011978209211629
2025-07-31,915853.4513877549,97037.63010408326,1012891.0814918381,1,-0.0011054077678189778,0.012891081491837708
2025-08-01,915853.4513877549,96717.3738991193,1012570.8252868742,1,-0.0003161802989638529,0.0125708252868737
2025-08-04,915853.4513877549,97117.69415532427,1012971.1455430791,1,0.0003953503757048171,0.012971145543078544
2025-08-05,915853.4513877549,97918.33466773419,1013771.7860554891,1,0.0007903882711097765,0.013771786055488455
2025-08-06,915853.4513877549,98078.46277021617,1013931.914157971,1,0.00015795281017338958,0.013931914157970349
2025-08-07,915853.4513877549,97037.63010408326,1012891.0814918381,1,-0.0010265311226517193,0.012891081491837264
2025-08-08,915853.4513877549,96557.24579663732,1012410.6971843923,1,-0.00047427044844572386,0.012410697184391362
2025-08-11,915853.4513877549,98238.59087269816,1014092.042260453,1,0.001660734206717418,0.01409204226045202
2025-08-12,915853.4513877549,97437.95036028823,1013291.4017480431,1,-0.0007895146387553176,0.013291401748042109
2025-08-13,915853.4513877549,97518.01441152922,1013371.465799284,1,7.901384646391563e-05,0.013371465799282944
2025-08-14,915853.4513877549,95916.73338670937,1011770.1847744642,1,-0.0015801520753860876,0.011770184774463122
2025-08-15,915853.4513877549,97357.88630904724,1013211.3376968021,1,0.0014243876168964498,0.013211337696800829
2025-08-18,915853.4513877549,98959.1673338671,1014812.6187216219,1,0.0015804018029050848,0.014812618721620652
2025-08-19,915853.4513877549,99759.80784627704,1015613.2592340319,1,0.0007889540370700221,0.015613259234030785
2025-08-20,915853.4513877549,101120.89671737391,1016974.3481051287,1,0.0013401645347987934,0.016974348105127657
2025-08-21,915853.4513877549,99679.74379503602,1015533.1951827909,1,-0.001417098597445543,0.015533195182789727
2025-08-22,915853.4513877549,99519.61569255404,1015373.0670803089,1,-0.00015767884618789196,0.015373067080307834
2025-08-25,915853.4513877549,103602.88230584467,1019456.3336935996,1,0.004021444674549013,0.01945633369359845
2025-08-26,915853.4513877549,103042.43394715773,1018895.8853349126,1,-0.000549752196502995,0.01889588533491149
2025-08-27,915853.4513877549,100160.12810248199,1016013.5794902368,1,-0.0028288521782854348,0.016013579490235852
2025-08-28,915853.4513877549,100320.25620496397,1016173.7075927189,1,0.00015760429359845674,0.016173707592717745
2025-08-29,1020016.9818281071,0.0,1020016.9818281071,0,0.003782103597713471,0.020016981828105962
2025-09-01,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-02,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-03,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-04,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-05,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-08,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-09,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-10,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-11,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-12,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-15,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-16,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-17,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-18,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
